GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "51000","Virginia",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",386625.0,384181.3,388969.8,402342.2,415525.0,402485.9,413276.7,430487.4,441172.2,457862.8,462063.3,485404.8,503452.8,523198.8,510556.9,528937.9,545536.5
 "53000","Washington",8,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",310844.9,299057.5,307360.9,316118.2,335600.6,337589.6,352461.3,371126.8,383736.1,396143.2,413964.8,434365.5,464423.2,483952.5,464534.6,488240.8,512676.2
 "54000","West Virginia",5,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",74230.0,75999.9,75322.3,77410.4,77668.9,75469.9,77045.2,77801.8,77284.0,79765.1,81528.2,83894.7,88241.8,88254.2,86074.4,86879.2,88588.5
 "55000","Wisconsin",3,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",264087.5,258677.6,259593.2,270083.7,274612.6,273633.8,280457.6,293691.9,296399.8,302189.3,309112.6,315491.3,338381.1,351814.3,340694.5,342726.0,347364.8
 "56000","Wyoming",7,SARPI,1,"..."," Real personal income (millions of constant (2017) dollars) 1/","Millions of constant 2017 dollars",31804.9,29033.8,30343.4,31724.7,33939.0,32961.4,34589.4,34785.4,32431.4,33520.4,36169.8,36600.0,39227.8,41652.6,42531.6,44069.3,44365.8
 "00000","United States", ,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45816,44204,44808,45957,46796,46358,47661,49396,49828,51006,52242,53683,56514,59365,57104,58088,59195
 "01000","Alabama",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42219,41966,41709,41819,41592,41325,41984,43809,43554,44481,46440,47130,50186,52875,50649,50902,52216
 "02000","Alaska",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",51647,50081,53163,54766,55096,53525,55480,56528,54411,54022,55403,56834,58522,57677,58413,58204,60272
 "04000","Arizona",6,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38966,36634,37162,38403,39284,39204,40281,41960,42568,44279,45675,47236,50292,54424,50935,51960,52890
 "05000","Arkansas",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",40969,40953,40248,41264,42999,42386,44078,45415,45881,46861,48487,48246,51212,55184,53291,54094,55219
 "06000","California",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43788,42377,43503,44844,46162,45826,47472,50054,51802,52569,53523,55931,59993,63373,59126,60100,63028
 "08000","Colorado",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",46671,44278,44904,45648,46723,47745,50265,51351,50937,52749,56590,57869,59735,64359,64668,65363,65223
 "09000","Connecticut",1,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",61522,60598,63477,63006,62569,60162,62123,63396,64086,64637,68121,69091,70018,73422,69250,71915,74254
 "10000","Delaware",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",45956,45289,44778,47032,46566,46578,46900,49667,49892,50878,52109,52671,54952,56509,56371,54314,55185
 "11000","District of Columbia",2,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",60539,59790,61203,63372,64062,61773,63647,67939,70295,72407,72574,74146,78403,80885,77241,79990,81872
 "12000","Florida",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43259,41209,42735,43268,43189,42278,43812,45693,46126,48141,49935,52128,53897,56789,55163,56138,57131
 "13000","Georgia",5,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42002,41941,40640,42349,41403,41305,42937,45136,45879,47171,48278,49762,52219,54051,51732,51643,52952
 "15000","Hawaii",8,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",42828,41102,41904,41967,42532,40531,42363,43533,45054,45829,45636,46712,48228,50046,49022,50923,52272
 "16000","Idaho",7,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",38641,37042,37925,38348,39447,39836,40832,42381,43476,43689,46299,48040,52336,55840,53576,53302,52816
 "17000","Illinois",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",48377,45534,45770,46640,48199,48770,50191,52761,52619,53045,54837,56192,58809,60683,57980,60348,60333
 "18000","Indiana",3,SARPI,2,"..."," Real per capita personal income (constant (2017) dollars) 2/","Constant 2017 dollars",43055,41607,42327,44014,44708,44383,45316,47464,48157,49158,49260,50329,54055,56986,55069,55353,55562
